"Time","images_score_v2.lance / _indices / get","images_v6.lance / _indices / get","manual_image_appraisal_v1.lance / _indices / get","manual_skeet_appraisal_v1.lance / _indices / get","images_score_v2.lance / _indices / list","images_score_v2.lance / _transactions / list","images_score_v2.lance / _transactions / put","images_score_v2.lance / _versions / get_range","images_v6.lance / _versions / get_range","images_score_v2.lance / _versions / get","images_v6.lance / _versions / get","manual_image_appraisal_v1.lance / _versions / get","manual_skeet_appraisal_v1.lance / _versions / get","validate_v1.lance / _versions / get","images_score_v2.lance / _versions / head","images_score_v2.lance / _versions / list","images_v6.lance / _versions / list","manual_image_appraisal_v1.lance / _versions / list","manual_skeet_appraisal_v1.lance / _versions / list","validate_v1.lance / _versions / list","images_score_v2.lance / _versions / put","images_score_v2.lance / data / get","images_v6.lance / data / get","images_score_v2.lance / data / list","images_score_v2.lance / data / put","images_score_v2.lance / other / list","images_score_v2.lance /  / get_range","images_v6.lance /  / get_range","images_score_v2.lance /  / get","images_v6.lance /  / get","manual_image_appraisal_v1.lance /  / get","manual_skeet_appraisal_v1.lance /  / get","validate_v1.lance /  / get","images_score_v2.lance /  / head","images_score_v2.lance /  / list","images_v6.lance /  / list","manual_image_appraisal_v1.lance /  / list","manual_skeet_appraisal_v1.lance /  / list","validate_v1.lance /  / list","images_score_v2.lance /  / put"
1777540620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777540680000,5.333333333333333,5.333333333333333,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,5.333333333333333,45.33333333333333,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777540740000,5.333303703868312,5.333303703868312,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,5.333303703868312,45.33308148288065,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777540800000,5.333303703868312,5.333303703868312,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,5.333303703868312,45.33308148288065,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777540860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777540920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777540980000,45.33257779037016,5.333244445925901,0,0,0,0,0,1.3333111114814753,1.3333111114814753,1.3333111114814753,1.3333111114814753,0,0,0,0,6.666555557407376,6.666555557407376,3.999933334444426,3.999933334444426,3.999933334444426,0,3.999933334444426,5.333244445925901,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541040000,45.33257779037016,5.333244445925901,0,0,0,0,0,1.3333111114814753,1.3333111114814753,1.3333111114814753,1.3333111114814753,0,0,0,0,6.666555557407376,6.666555557407376,3.999933334444426,3.999933334444426,3.999933334444426,0,3.999933334444426,5.333244445925901,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541100000,45.33308148288065,5.333303703868312,0,0,0,0,0,1.333325925967078,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,6.6666296298353895,6.6666296298353895,3.999977777901234,3.999977777901234,3.999977777901234,0,3.999977777901234,5.333303703868312,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541160000,6.666666666666666,6.666666666666666,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,4,28,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541220000,6.6666296298353895,6.6666296298353895,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,3.999977777901234,27.99984444530864,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541280000,6.6666296298353895,6.6666296298353895,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,3.999977777901234,27.99984444530864,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541400000,5.333333333333333,5.333333333333333,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,6.666666666666666,46.666666666666664,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541460000,5.333333333333333,5.333333333333333,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,6.666666666666666,46.666666666666664,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541520000,5.333333333333333,5.333333333333333,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,6.666666666666666,46.666666666666664,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541580000,0,5.333244445925902,0,0,0,0,0,0,1.3333111114814755,0,1.3333111114814755,0,0,0,0,6.666555557407378,6.666555557407378,3.9999333344444263,3.9999333344444263,3.9999333344444263,0,6.666555557407378,5.333244445925902,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541640000,0,5.333244445925902,0,0,0,0,0,1.3333111114814755,1.3333111114814755,0,1.3333111114814755,0,0,0,0,6.666555557407378,6.666555557407378,3.9999333344444263,3.9999333344444263,3.9999333344444263,0,6.666555557407378,5.333244445925902,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541700000,0,5.333244445925902,0,0,0,0,0,1.3333111114814755,1.3333111114814755,0,1.3333111114814755,0,0,0,0,6.666555557407378,6.666555557407378,3.9999333344444263,3.9999333344444263,3.9999333344444263,0,6.666555557407378,5.333244445925902,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541760000,57.33333333333333,13.333333333333332,0,0,0,0,4,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,0,0,18.666666666666664,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,4,5.333333333333333,52,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541820000,57.33301481658435,13.333259259670779,0,0,0,0,3.999977777901234,0,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,18.666562963539093,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,3.999977777901234,5.333303703868312,51.99971111271604,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541880000,62.66631852045266,18.666562963539093,0,0,0,0,6.6666296298353895,0,2.666651851934156,1.333325925967078,2.666651851934156,0,0,0,0,30.666496297242794,17.333237037572015,6.6666296298353895,6.6666296298353895,6.6666296298353895,6.6666296298353895,11.999933333703702,121.3326592630041,0,2.666651851934156,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777541940000,5.333303703868312,5.333303703868312,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,6.6666296298353895,69.33294815028806,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542000000,5.333333333333333,5.333333333333333,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,6.666666666666666,69.33333333333333,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542060000,5.333333333333333,5.333333333333333,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,9.333333333333332,92,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542120000,5.333333333333333,5.333333333333333,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,9.333333333333332,92,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542180000,5.333333333333333,10.666666666666666,0,0,0,0,2.6666666666666665,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,0,0,0,0,18.666666666666664,13.333333333333332,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,17.333333333333332,97.33333333333333,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542240000,0,5.333333333333333,0,0,0,0,0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0,8,5.333333333333333,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542300000,52,12,0,0,0,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,0,0,0,18.666666666666664,13.333333333333332,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,13.333333333333332,33.33333333333333,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542360000,52,6.666666666666666,0,0,0,0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,5.333333333333333,28,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542420000,57.33333333333333,12,0,0,0,0,5.333333333333333,0,2.6666666666666665,1.3333333333333333,2.6666666666666665,0,0,0,0,28,17.333333333333332,6.666666666666666,6.666666666666666,6.666666666666666,5.333333333333333,12,74.66666666666666,0,2.6666666666666665,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542480000,5.333303703868312,5.333303703868312,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,6.6666296298353895,46.66640740884773,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542540000,5.333303703868312,5.333303703868312,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,6.6666296298353895,46.66640740884773,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542600000,5.333303703868312,5.333303703868312,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,9.333281481769546,69.33294815028806,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542660000,5.333214817448502,5.333214817448502,0,0,0,0,2.666607408724251,0,1.3333037043621254,0,1.3333037043621254,0,0,0,0,15.999644452345505,10.666429634897003,5.333214817448502,5.333214817448502,5.333214817448502,2.666607408724251,9.333125930534878,69.33179262683052,0,1.3333037043621254,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542720000,5.333214817448502,5.333214817448502,0,0,0,0,2.666607408724251,0,1.3333037043621254,0,1.3333037043621254,0,0,0,0,15.999644452345505,10.666429634897003,5.333214817448502,5.333214817448502,5.333214817448502,2.666607408724251,9.333125930534878,69.33179262683052,0,1.3333037043621254,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542780000,45.33232594831227,5.333214817448502,0,0,0,0,0,1.3333037043621254,1.3333037043621254,1.3333037043621254,1.3333037043621254,0,0,0,0,6.666518521810627,6.666518521810627,3.9999111130863763,3.9999111130863763,3.9999111130863763,0,5.333214817448502,5.333214817448502,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542840000,45.33333333333333,5.333333333333333,0,0,0,0,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0,5.333333333333333,5.333333333333333,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542900000,45.33333333333333,5.333333333333333,0,0,0,0,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0,5.333333333333333,5.333333333333333,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777542960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543140000,6.6666296298353895,7.999955555802468,0,0,0,0,3.999977777901234,0,1.333325925967078,0,1.333325925967078,0,0,0,0,18.666562963539093,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,3.999977777901234,3.999977777901234,49.33305926078189,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543200000,6.6666296298353895,7.999955555802468,0,0,0,0,3.999977777901234,0,1.333325925967078,0,1.333325925967078,0,0,0,0,18.666562963539093,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,3.999977777901234,3.999977777901234,49.33305926078189,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543260000,11.999800003333279,13.333111114814756,0,0,0,0,6.666555557407378,0,2.666622222962951,0,2.666622222962951,0,0,0,0,30.666155564073936,17.33304444925918,6.666555557407378,6.666555557407378,6.666555557407378,6.666555557407378,10.666488891851804,115.99806669888837,0,2.666622222962951,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543320000,5.333244445925902,5.333244445925902,0,0,0,0,2.666622222962951,0,1.3333111114814755,0,1.3333111114814755,0,0,0,0,15.999733337777705,10.666488891851804,5.333244445925902,5.333244445925902,5.333244445925902,2.666622222962951,6.666555557407378,66.66555557407378,0,1.3333111114814755,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543380000,57.33237779370345,17.33304444925918,0,0,0,0,3.9999333344444263,20782.32029466176,2.666622222962951,20780.986983550276,2.666622222962951,0,0,0,0,22.666288895185083,15.999733337777705,5.333244445925902,5.333244445925902,5.333244445925902,3.9999333344444263,11.999800003333279,95.99840002666623,0,1.3333111114814755,2.666622222962951,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543440000,52,12,0,0,1.3333333333333333,1.3333333333333333,2.6666666666666665,20782.666666666664,1.3333333333333333,20782.666666666664,1.3333333333333333,0,0,0,1.3333333333333333,18.666666666666664,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,5.333333333333333,29.333333333333332,1.3333333333333333,1.3333333333333333,4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543500000,52,12,0,0,1.3333333333333333,1.3333333333333333,2.6666666666666665,20782.666666666664,1.3333333333333333,20782.666666666664,1.3333333333333333,0,0,0,1.3333333333333333,18.666666666666664,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,5.333333333333333,29.333333333333332,1.3333333333333333,1.3333333333333333,4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543560000,0,0,0,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,1.3333333333333333,0,0,0,0,1.3333333333333333,12,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,1.3333333333333333,0,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543680000,5.333274074732502,5.333274074732502,0,0,0,0,2.666637037366251,0,1.3333185186831256,0,1.3333185186831256,0,0,0,0,15.999822224197507,10.666548149465005,5.333274074732502,5.333274074732502,5.333274074732502,2.666637037366251,6.666592593415627,46.6661481539094,0,1.3333185186831256,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543740000,5.333214817448501,5.333214817448501,0,0,0,0,2.6666074087242504,0,1.3333037043621252,0,1.3333037043621252,0,0,0,0,15.999644452345503,10.666429634897002,5.333214817448501,5.333214817448501,5.333214817448501,2.6666074087242504,6.666518521810626,46.66562965267438,0,1.3333037043621252,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543800000,5.333274074732502,5.333274074732502,0,0,0,0,2.666637037366251,0,1.3333185186831256,0,1.3333185186831256,0,0,0,0,15.999822224197507,10.666548149465005,5.333274074732502,5.333274074732502,5.333274074732502,2.666637037366251,6.666592593415627,46.6661481539094,0,1.3333185186831256,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543860000,5.333274074732502,5.333274074732502,0,0,0,0,2.666637037366251,0,1.3333185186831256,0,1.3333185186831256,0,0,0,0,15.999822224197507,10.666548149465005,5.333274074732502,5.333274074732502,5.333274074732502,2.666637037366251,9.33322963078188,69.33256297152253,0,1.3333185186831256,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543920000,5.333303703868312,5.333303703868312,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,9.333281481769546,69.33294815028806,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777543980000,50.66638518674896,10.666607407736624,0,0,0,0,2.666651851934156,1.333325925967078,2.666651851934156,1.333325925967078,2.666651851934156,0,0,0,0,18.666562963539093,13.333259259670779,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,14.666585185637858,74.66625185415637,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544040000,45.33308148288065,5.333303703868312,0,0,0,0,0,1.333325925967078,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,6.6666296298353895,6.6666296298353895,3.999977777901234,3.999977777901234,3.999977777901234,0,5.333303703868312,5.333303703868312,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544100000,45.33308148288065,5.333303703868312,0,0,0,0,0,1.333325925967078,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,6.6666296298353895,6.6666296298353895,3.999977777901234,3.999977777901234,3.999977777901234,0,5.333303703868312,5.333303703868312,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999955556049377,3.999955556049377,3.999955556049377,3.999955556049377,3.999955556049377,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544220000,6.666592593415629,6.666592593415629,0,0,0,0,2.6666370373662516,0,1.3333185186831258,0,1.3333185186831258,0,0,0,0,15.999822224197509,10.666548149465006,5.333274074732503,5.333274074732503,5.333274074732503,2.6666370373662516,3.999955556049377,26.666370373662517,0,1.3333185186831258,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544280000,6.6666296298353895,6.6666296298353895,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,3.999977777901234,26.666518519341558,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544340000,6.666666666666666,6.666666666666666,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,4,26.666666666666664,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544400000,5.333303703868312,5.333303703868312,0,0,0,0,2.666651851934156,0,2.666651851934156,0,2.666651851934156,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,6.6666296298353895,65.33297037238682,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544460000,5.333303703868312,5.333303703868312,0,0,0,0,5.333303703868312,0,2.666651851934156,0,2.666651851934156,0,0,0,0,27.99984444530864,17.333237037572015,6.6666296298353895,6.6666296298353895,6.6666296298353895,5.333303703868312,15.999911111604936,131.99926667074072,0,2.666651851934156,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544520000,5.333303703868312,5.333303703868312,0,0,0,0,5.333303703868312,0,2.666651851934156,0,2.666651851934156,0,0,0,0,27.99984444530864,17.333237037572015,6.6666296298353895,6.6666296298353895,6.6666296298353895,5.333303703868312,15.999911111604936,131.99926667074072,0,2.666651851934156,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544580000,45.33333333333333,5.333333333333333,0,0,0,0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,0,0,18.666666666666664,13.333333333333332,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,14.666666666666666,72,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544640000,52,12,0,0,0,0,2.6666666666666665,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,0,0,0,0,18.666666666666664,13.333333333333332,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,9.333333333333332,32,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777544700000,52,12,0,0,0,0,2.6666666666666665,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,0,0,0,0,18.666666666666664,13.333333333333332,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,9.333333333333332,32,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
